timestamp,open,high,low,close,volume
2025-04-01 16:20:00,85155.15,85277.53,84954.55,85029.0,135.43698
2025-04-01 16:25:00,85029.01,85056.57,84815.0,84920.0,105.29705
2025-04-01 16:30:00,84920.0,85048.0,84815.0,84999.99,78.21062
2025-04-01 16:35:00,85000.0,85108.0,84940.87,85023.02,61.13162
2025-04-01 16:40:00,85023.03,85136.79,84935.53,84944.63,80.95623
2025-04-01 16:45:00,84944.62,85122.65,84890.54,85082.69,68.31029
2025-04-01 16:50:00,85082.68,85285.71,85032.3,85184.52,95.52193
2025-04-01 16:55:00,85184.52,85227.52,85119.98,85119.99,61.13182
2025-04-01 17:00:00,85120.0,85123.48,85028.12,85095.87,96.76545
2025-04-01 17:05:00,85095.87,85095.87,84901.32,85011.98,50.63366
2025-04-01 17:10:00,85011.98,85150.0,84966.01,85138.98,56.48746
2025-04-01 17:15:00,85138.97,85155.77,84937.71,84962.11,56.52185
2025-04-01 17:20:00,84962.11,85009.44,84916.0,84994.47,46.3608
2025-04-01 17:25:00,84994.47,85150.0,84994.46,85132.05,68.0235
2025-04-01 17:30:00,85132.06,85268.34,85123.54,85153.75,73.36386
2025-04-01 17:35:00,85153.75,85229.77,85128.03,85159.8,75.26798
2025-04-01 17:40:00,85159.8,85246.0,85089.54,85113.99,85.35982
2025-04-01 17:45:00,85113.99,85250.0,85103.77,85247.53,57.86946
2025-04-01 17:50:00,85247.53,85333.33,85214.0,85239.0,69.39817
2025-04-01 17:55:00,85239.01,85239.01,85105.28,85117.85,39.21039
2025-04-01 18:00:00,85117.86,85134.67,84772.8,84829.99,88.8315
2025-04-01 18:05:00,84829.99,84922.37,84800.0,84803.44,55.61915
2025-04-01 18:10:00,84803.44,84908.85,84768.53,84863.0,42.77088
2025-04-01 18:15:00,84863.01,84907.42,84735.29,84792.07,59.16888
2025-04-01 18:20:00,84792.08,84843.91,84720.0,84754.25,55.65794
2025-04-01 18:25:00,84754.26,84958.74,84750.41,84904.19,39.73387
2025-04-01 18:30:00,84904.18,85094.0,84859.01,85014.26,50.90332
2025-04-01 18:35:00,85014.27,85153.99,84968.25,85035.86,61.1032
2025-04-01 18:40:00,85035.86,85183.46,85035.86,85136.28,69.14767
2025-04-01 18:45:00,85136.29,85144.35,84952.06,84952.06,75.59829
2025-04-01 18:50:00,84952.06,85048.1,84921.99,85048.09,62.91182
2025-04-01 18:55:00,85048.09,85156.05,85043.76,85126.68,81.44901
2025-04-01 19:00:00,85126.68,85171.7,85056.6,85074.27,92.18402
2025-04-01 19:05:00,85074.28,85173.61,85020.62,85024.02,76.64895
2025-04-01 19:10:00,85024.01,85128.0,85013.04,85125.21,82.01055
2025-04-01 19:15:00,85125.2,85184.89,85003.45,85036.23,72.21518
2025-04-01 19:20:00,85036.23,85036.23,84936.08,85024.66,74.90108
2025-04-01 19:25:00,85024.67,85082.45,84924.0,84924.24,57.66644
2025-04-01 19:30:00,84924.24,85072.92,84900.0,85010.33,52.4098
2025-04-01 19:35:00,85010.32,85013.25,84862.0,84971.98,51.06305
2025-04-01 19:40:00,84971.98,84999.97,84917.68,84993.63,50.95372
2025-04-01 19:45:00,84993.63,85119.48,84993.62,85048.47,106.90084
2025-04-01 19:50:00,85048.47,85082.43,84929.79,85054.58,75.76523
2025-04-01 19:55:00,85054.58,85078.83,84816.83,84972.01,104.7344
2025-04-01 20:00:00,84972.0,84985.03,84798.01,84799.05,86.75662
2025-04-01 20:05:00,84799.05,84887.91,84773.58,84887.13,54.60615
2025-04-01 20:10:00,84887.13,85015.12,84868.16,84980.54,43.33495
2025-04-01 20:15:00,84980.54,85103.78,84980.54,85016.01,31.13651
2025-04-01 20:20:00,85016.0,85045.71,84965.78,85040.0,17.54222
2025-04-01 20:25:00,85039.99,85048.81,84942.58,84967.1,31.42561
2025-04-01 20:30:00,84967.1,85029.55,84853.14,85029.55,37.53736
2025-04-01 20:35:00,85029.55,85043.57,84962.49,85025.28,20.0903
2025-04-01 20:40:00,85025.27,85052.0,85009.43,85021.71,17.17352
2025-04-01 20:45:00,85021.72,85159.5,85010.25,85142.28,61.71731
2025-04-01 20:50:00,85142.28,85350.0,85120.0,85236.27,82.64715
2025-04-01 20:55:00,85236.26,85291.92,85189.07,85231.28,44.42868
2025-04-01 21:00:00,85231.28,85268.75,85120.0,85180.77,22.00229
2025-04-01 21:05:00,85180.78,85319.18,85166.56,85318.57,28.65324
2025-04-01 21:10:00,85318.57,85332.43,85271.85,85292.46,29.55859
2025-04-01 21:15:00,85292.45,85292.46,85174.13,85250.45,20.63268
2025-04-01 21:20:00,85250.46,85250.46,85222.0,85225.43,11.24765
2025-04-01 21:25:00,85225.43,85249.15,85180.12,85184.0,24.5167
2025-04-01 21:30:00,85184.0,85219.07,85135.26,85219.06,18.51573
2025-04-01 21:35:00,85219.07,85476.86,85219.06,85476.0,72.6797
2025-04-01 21:40:00,85475.99,85476.0,85337.26,85360.74,25.63518
2025-04-01 21:45:00,85360.74,85372.65,85265.11,85292.56,25.00532
2025-04-01 21:50:00,85292.56,85342.63,85238.67,85245.29,19.83964
2025-04-01 21:55:00,85245.28,85280.56,85180.71,85223.84,27.55469
2025-04-01 22:00:00,85223.84,85280.91,85144.29,85216.55,49.96256
2025-04-01 22:05:00,85216.55,85392.31,85216.54,85318.24,28.4883
2025-04-01 22:10:00,85318.24,85483.38,85314.42,85374.69,63.31707
2025-04-01 22:15:00,85374.68,85386.55,85300.26,85354.35,18.32176
2025-04-01 22:20:00,85354.36,85357.45,85251.1,85274.54,47.60432
2025-04-01 22:25:00,85274.55,85299.27,85212.9,85222.33,44.907
2025-04-01 22:30:00,85222.33,85300.0,85168.78,85300.0,37.17635
2025-04-01 22:35:00,85299.99,85324.0,85208.52,85247.08,39.46577
2025-04-01 22:40:00,85247.07,85258.99,85202.66,85209.55,15.57527
2025-04-01 22:45:00,85209.55,85310.59,85206.23,85308.03,22.20237
2025-04-01 22:50:00,85308.02,85337.75,85207.13,85247.84,40.9047
2025-04-01 22:55:00,85247.84,85247.85,85082.0,85099.99,69.18755
2025-04-01 23:00:00,85100.0,85126.96,85016.58,85021.61,58.18043
2025-04-01 23:05:00,85021.61,85056.54,84969.56,84995.77,25.50406
2025-04-01 23:10:00,84995.77,85056.61,84985.57,85056.61,28.68975
2025-04-01 23:15:00,85056.61,85207.96,85056.6,85177.71,25.28857
2025-04-01 23:20:00,85177.71,85220.0,85177.7,85220.0,14.80675
2025-04-01 23:25:00,85220.0,85346.08,85201.24,85343.67,32.6818
2025-04-01 23:30:00,85343.66,85579.46,85341.59,85361.84,151.21601
2025-04-01 23:35:00,85361.84,85379.04,85216.0,85258.58,60.03088
2025-04-01 23:40:00,85258.58,85261.74,85208.43,85247.54,23.36122
2025-04-01 23:45:00,85247.55,85250.35,85153.9,85157.57,16.04204
2025-04-01 23:50:00,85157.56,85244.96,85150.78,85221.35,36.02064
2025-04-01 23:55:00,85221.34,85236.3,85152.48,85158.34,24.03945
2025-04-02 00:00:00,85158.35,85187.28,85126.52,85177.48,38.00226
2025-04-02 00:05:00,85177.49,85255.95,85132.16,85132.18,35.463
2025-04-02 00:10:00,85132.18,85145.57,85103.77,85103.78,20.78357
2025-04-02 00:15:00,85103.78,85237.5,85102.26,85119.66,71.80212
2025-04-02 00:20:00,85119.65,85231.24,85105.11,85190.57,25.79404
2025-04-02 00:25:00,85190.57,85217.94,85063.21,85063.21,27.44277
2025-04-02 00:30:00,85063.22,85142.92,85063.22,85142.92,31.70709
2025-04-02 00:35:00,85142.91,85142.92,85064.24,85064.25,18.66443
2025-04-02 00:40:00,85064.25,85092.99,85031.13,85031.14,29.80748
2025-04-02 00:45:00,85031.13,85122.95,85027.06,85062.41,100.54483
2025-04-02 00:50:00,85062.41,85064.0,84948.44,84970.61,26.58136
2025-04-02 00:55:00,84970.62,84984.91,84923.28,84964.49,46.35798
2025-04-02 01:00:00,84964.49,85009.44,84902.85,84982.68,68.83232
2025-04-02 01:05:00,84982.68,85081.97,84871.8,84871.81,44.87552
2025-04-02 01:10:00,84871.81,84923.97,84854.9,84894.25,64.52321
2025-04-02 01:15:00,84894.24,85037.16,84891.45,84972.54,89.93638
2025-04-02 01:20:00,84972.54,84972.54,84870.46,84924.44,23.94045
2025-04-02 01:25:00,84924.44,85009.44,84924.44,84932.07,19.19481
2025-04-02 01:30:00,84932.08,85031.52,84908.15,85008.74,37.69591
2025-04-02 01:35:00,85008.74,85144.38,85008.73,85079.91,59.78137
2025-04-02 01:40:00,85079.88,85213.12,85075.66,85169.0,33.85496
2025-04-02 01:45:00,85169.0,85181.08,85022.53,85073.63,28.18273
2025-04-02 01:50:00,85073.62,85167.94,85066.95,85126.46,71.58232
2025-04-02 01:55:00,85126.46,85176.15,85066.88,85147.3,55.36898
2025-04-02 02:00:00,85147.31,85174.89,85074.25,85082.77,44.89292
2025-04-02 02:05:00,85082.77,85082.77,84890.41,84892.46,111.9088
2025-04-02 02:10:00,84892.47,84892.47,84648.9,84750.12,176.99606
2025-04-02 02:15:00,84750.11,84867.9,84664.02,84765.53,127.26869
2025-04-02 02:20:00,84765.52,84801.3,84684.56,84801.29,62.26888
2025-04-02 02:25:00,84801.3,84842.63,84759.91,84804.64,28.66906
2025-04-02 02:30:00,84804.63,84894.12,84791.32,84813.98,32.85095
2025-04-02 02:35:00,84813.99,84819.03,84681.79,84724.51,48.08588
2025-04-02 02:40:00,84724.51,84751.97,84650.0,84671.01,47.51332
2025-04-02 02:45:00,84671.01,84811.81,84668.58,84672.0,63.4326
2025-04-02 02:50:00,84672.0,84860.0,84671.99,84826.1,34.71771
2025-04-02 02:55:00,84826.09,84826.09,84683.78,84714.36,72.16949
2025-04-02 03:00:00,84714.36,84853.99,84706.21,84848.16,35.69791
2025-04-02 03:05:00,84848.15,84904.0,84793.37,84843.79,36.53402
2025-04-02 03:10:00,84843.8,84880.8,84834.54,84839.99,24.85391
2025-04-02 03:15:00,84840.0,84893.06,84724.5,84724.51,53.21659
2025-04-02 03:20:00,84724.51,84746.94,84695.86,84738.92,28.95577
2025-04-02 03:25:00,84738.91,84740.0,84665.22,84713.98,40.8609
2025-04-02 03:30:00,84713.98,84802.38,84690.47,84709.52,65.19146
2025-04-02 03:35:00,84709.52,84709.52,84504.21,84561.31,59.79896
2025-04-02 03:40:00,84561.32,84600.0,84530.77,84599.99,48.88041
2025-04-02 03:45:00,84600.0,84637.0,84560.0,84589.33,33.79432
2025-04-02 03:50:00,84589.33,84640.0,84578.26,84578.26,29.63263
2025-04-02 03:55:00,84578.27,84604.77,84550.0,84550.0,18.09278
2025-04-02 04:00:00,84550.0,84659.93,84517.0,84659.93,71.84428
2025-04-02 04:05:00,84659.93,84700.0,84612.45,84664.0,60.52399
2025-04-02 04:10:00,84664.01,84703.5,84616.88,84696.53,43.78872
2025-04-02 04:15:00,84696.52,84726.42,84616.9,84726.42,36.19242
2025-04-02 04:20:00,84726.41,84726.42,84605.94,84688.1,23.8289
2025-04-02 04:25:00,84688.1,84688.1,84623.4,84623.4,29.4841
2025-04-02 04:30:00,84623.41,84623.41,84502.01,84523.19,37.473
2025-04-02 04:35:00,84523.2,84548.0,84503.72,84503.72,31.49496
2025-04-02 04:40:00,84503.71,84539.44,84474.12,84475.46,25.58765
2025-04-02 04:45:00,84475.46,84508.01,84475.46,84494.76,16.15382
2025-04-02 04:50:00,84494.75,84536.0,84460.11,84536.0,21.63427
2025-04-02 04:55:00,84536.0,84644.17,84506.56,84607.0,46.65615
2025-04-02 05:00:00,84607.0,84607.0,84416.0,84437.22,38.0507
2025-04-02 05:05:00,84437.23,84469.63,84432.0,84469.62,30.65728
2025-04-02 05:10:00,84469.63,84469.63,84370.33,84370.33,33.892
2025-04-02 05:15:00,84370.33,84370.34,84271.68,84271.69,59.46645
2025-04-02 05:20:00,84271.68,84309.78,84254.71,84262.0,38.51534
2025-04-02 05:25:00,84262.01,84283.0,84185.0,84243.51,53.97938
2025-04-02 05:30:00,84243.51,84349.06,84236.94,84298.87,49.30951
2025-04-02 05:35:00,84298.86,84305.99,84229.09,84257.68,32.88322
2025-04-02 05:40:00,84257.68,84302.8,84164.0,84196.0,58.72746
2025-04-02 05:45:00,84196.01,84230.44,84160.37,84226.6,24.85411
2025-04-02 05:50:00,84226.59,84226.6,84160.37,84162.51,49.22284
2025-04-02 05:55:00,84162.52,84164.17,84100.0,84100.0,81.12653
2025-04-02 06:00:00,84100.0,84151.32,84046.0,84111.36,71.40034
2025-04-02 06:05:00,84111.35,84115.64,84046.79,84058.54,43.95206
2025-04-02 06:10:00,84058.53,84058.54,83904.72,83994.04,128.34751
2025-04-02 06:15:00,83994.04,84172.52,83946.31,84081.97,71.18551
2025-04-02 06:20:00,84081.98,84104.68,83982.0,83990.63,35.1536
2025-04-02 06:25:00,83990.63,84143.71,83974.2,84138.14,40.0546
2025-04-02 06:30:00,84138.14,84180.0,84052.05,84175.06,43.60652
2025-04-02 06:35:00,84175.05,84249.39,84155.57,84238.0,59.36528
2025-04-02 06:40:00,84238.0,84371.59,84210.29,84319.63,80.50096
2025-04-02 06:45:00,84319.62,84319.63,84162.29,84162.3,30.40443
2025-04-02 06:50:00,84162.3,84219.29,84145.87,84199.91,27.09862
2025-04-02 06:55:00,84199.91,84231.35,84122.33,84125.99,15.42837
2025-04-02 07:00:00,84125.99,84231.34,84090.9,84100.33,29.22948
2025-04-02 07:05:00,84100.33,84113.12,84031.92,84067.05,49.42309
2025-04-02 07:10:00,84067.05,84100.0,84038.5,84039.79,22.30752
2025-04-02 07:15:00,84039.8,84219.2,84015.97,84188.02,58.44437
2025-04-02 07:20:00,84188.02,84252.96,84160.38,84209.57,43.97618
2025-04-02 07:25:00,84209.57,84219.24,84148.55,84150.01,28.08871
2025-04-02 07:30:00,84150.01,84462.13,84125.0,84409.28,170.24137
2025-04-02 07:35:00,84409.29,84410.84,84314.45,84314.45,37.43256
2025-04-02 07:40:00,84314.45,84359.86,84253.99,84253.99,40.94047
2025-04-02 07:45:00,84254.0,84320.51,84198.26,84251.4,62.23672
2025-04-02 07:50:00,84251.4,84419.62,84221.94,84419.61,49.03516
2025-04-02 07:55:00,84419.61,84462.16,84356.12,84426.33,51.35175
2025-04-02 08:00:00,84426.32,84426.33,84351.77,84360.87,59.72473
2025-04-02 08:05:00,84360.87,84365.7,84311.58,84353.05,19.43858
2025-04-02 08:10:00,84353.05,84386.0,84322.0,84332.64,24.29402
2025-04-02 08:15:00,84332.65,84346.26,84262.73,84341.28,30.04518
2025-04-02 08:20:00,84341.28,84422.64,84320.0,84406.01,29.79146
2025-04-02 08:25:00,84406.01,84604.01,84398.47,84563.7,89.60757
2025-04-02 08:30:00,84563.7,84734.04,84530.21,84682.1,68.83662
2025-04-02 08:35:00,84682.11,84689.12,84555.55,84673.25,57.50263
2025-04-02 08:40:00,84673.24,84695.29,84609.44,84684.37,33.42475
2025-04-02 08:45:00,84684.36,84762.72,84637.85,84651.01,32.78539
2025-04-02 08:50:00,84651.01,84685.2,84609.44,84627.7,41.25087
2025-04-02 08:55:00,84627.7,84687.72,84627.69,84677.04,48.55485
2025-04-02 09:00:00,84677.04,84820.75,84635.6,84802.36,57.03957
2025-04-02 09:05:00,84802.35,85025.51,84793.15,84926.93,185.27864
2025-04-02 09:10:00,84926.93,85450.0,84925.08,85311.84,169.41763
2025-04-02 09:15:00,85311.84,85360.0,85075.59,85121.57,115.6094
2025-04-02 09:20:00,85121.57,85148.0,84969.56,84969.71,53.39663
2025-04-02 09:25:00,84969.72,85083.99,84924.24,85083.99,90.42587
2025-04-02 09:30:00,85084.0,85189.23,85034.0,85133.53,58.72574
2025-04-02 09:35:00,85133.54,85133.54,85000.34,85027.99,50.06891
2025-04-02 09:40:00,85027.99,85055.02,84979.99,85016.65,27.00652
2025-04-02 09:45:00,85016.65,85090.02,84954.89,85090.02,44.73719
2025-04-02 09:50:00,85090.01,85103.78,84973.82,85017.73,32.94702
2025-04-02 09:55:00,85017.72,85026.0,84987.15,85019.62,26.21039
2025-04-02 10:00:00,85019.63,85100.0,84930.51,85071.25,79.50299
2025-04-02 10:05:00,85071.25,85178.46,85071.24,85148.01,52.55122
2025-04-02 10:10:00,85148.0,85189.99,85097.38,85123.38,44.11313
2025-04-02 10:15:00,85123.38,85226.0,85123.38,85226.0,41.20146
2025-04-02 10:20:00,85226.0,85299.45,85220.81,85220.82,43.11791
2025-04-02 10:25:00,85220.81,85230.87,85045.46,85102.14,54.6877
2025-04-02 10:30:00,85102.14,85102.14,84985.05,84994.48,30.95132
2025-04-02 10:35:00,84994.49,85056.61,84950.0,85024.8,67.57523
2025-04-02 10:40:00,85024.8,85039.64,84907.64,85021.78,65.98017
2025-04-02 10:45:00,85021.78,85066.63,84978.59,85023.95,24.49459
2025-04-02 10:50:00,85023.95,85056.61,84855.82,84857.03,51.307
2025-04-02 10:55:00,84857.04,84902.49,84828.0,84867.92,37.3476
2025-04-02 11:00:00,84867.92,84907.44,84746.18,84898.66,70.53185
2025-04-02 11:05:00,84898.66,84966.0,84874.11,84965.99,28.58139
2025-04-02 11:10:00,84966.0,84966.0,84863.07,84871.57,30.91974
2025-04-02 11:15:00,84871.57,84971.99,84871.56,84952.75,37.60243
2025-04-02 11:20:00,84952.75,84985.77,84908.85,84908.85,24.08164
2025-04-02 11:25:00,84908.86,84917.0,84820.75,84820.76,36.87994
2025-04-02 11:30:00,84820.75,84881.82,84769.23,84783.03,30.59808
2025-04-02 11:35:00,84783.03,84834.4,84679.88,84716.54,44.06401
2025-04-02 11:40:00,84716.54,84726.42,84625.13,84726.42,40.06512
2025-04-02 11:45:00,84726.42,84759.17,84618.84,84650.0,31.2102
2025-04-02 11:50:00,84649.99,84672.0,84595.9,84616.0,48.02254
2025-04-02 11:55:00,84615.99,84626.0,84547.08,84566.91,40.96577
2025-04-02 12:00:00,84566.91,84693.95,84554.43,84649.0,65.52917
2025-04-02 12:05:00,84648.99,84649.0,84462.69,84579.84,74.78304
2025-04-02 12:10:00,84579.84,84784.55,84500.0,84759.34,109.48683
2025-04-02 12:15:00,84759.33,84798.37,84664.59,84752.17,67.58363
2025-04-02 12:20:00,84752.18,84780.38,84648.52,84710.13,44.33194
2025-04-02 12:25:00,84710.14,84760.0,84570.0,84573.97,45.40488
2025-04-02 12:30:00,84573.98,84698.0,84573.98,84663.99,51.07654
2025-04-02 12:35:00,84664.0,84791.23,84652.0,84785.01,45.96146
2025-04-02 12:40:00,84785.01,84995.33,84785.01,84969.57,75.14292
2025-04-02 12:45:00,84969.57,84969.57,84814.24,84822.8,39.87401
2025-04-02 12:50:00,84822.8,85054.78,84802.38,85038.87,54.70136
2025-04-02 12:55:00,85038.87,85052.77,84950.0,85049.99,68.69504
2025-04-02 13:00:00,85049.99,85050.0,84936.46,84936.47,81.35639
2025-04-02 13:05:00,84936.46,84973.48,84844.0,84904.97,50.03566
2025-04-02 13:10:00,84904.98,84915.1,84846.0,84850.63,38.86504
2025-04-02 13:15:00,84850.62,84850.63,84731.5,84834.31,53.27278
2025-04-02 13:20:00,84834.3,84879.99,84736.99,84752.16,48.62551
2025-04-02 13:25:00,84752.15,84752.15,84614.59,84628.23,51.67759
2025-04-02 13:30:00,84628.24,85120.88,84471.76,85120.88,269.25121
2025-04-02 13:35:00,85120.89,85539.74,85066.67,85310.09,408.89304
2025-04-02 13:40:00,85310.09,85473.53,85141.76,85470.15,283.61402
2025-04-02 13:45:00,85472.49,86136.36,85410.36,86101.2,680.78513
2025-04-02 13:50:00,86101.2,86111.86,85664.33,85734.0,525.38492
2025-04-02 13:55:00,85734.0,85814.65,85215.75,85215.82,300.51923
2025-04-02 14:00:00,85215.79,85807.23,85181.52,85757.0,257.32081
2025-04-02 14:05:00,85757.01,85801.99,85413.3,85454.02,118.51421
2025-04-02 14:10:00,85454.01,85625.0,85262.0,85435.98,259.49889
2025-04-02 14:15:00,85435.97,85689.85,85327.39,85643.02,136.12653
2025-04-02 14:20:00,85643.02,85764.16,85498.93,85697.37,203.95582
